code postal;code INSEE;nom commune (Poste);nom commune (ACOSS); AOT;taux;SMT;taux additionnel
02120;02070;BERNOT                                ;;;;;
02290;02071;BERNY RIVIERE                         ;;;;;
02820;02072;BERRIEUX                              ;;;;;
02190;02073;BERRY AU BAC                          ;;;;;
02800;02074;BERTAUCOURT EPOURDON                  ;;;;;
02240;02075;BERTHENICOURT                         ;;;;;
02190;02076;BERTRICOURT                           ;;;;;
02200;02077;BERZY LE SEC                          ;BERZY LE SEC;SITU SOISSONNAIS;0,6;;
02300;02078;BESME                                 ;;;;;
02500;02079;BESMONT                               ;;;;;
02870;02080;BESNY ET LOIZY                        ;BESNY ET LOIZY;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02300;02081;BETHANCOURT EN VAUX                   ;BETHANCOURT EN VAUX;COMMUNAUTE DE COMMUNES CHAUNY;0,55;;
02210;02082;BEUGNEUX                              ;;;;;
02130;02083;BEUVARDES                             ;;;;;
02310;02084;BEZU LE GUERY                         ;;;;;
02400;02085;BEZU ST GERMAIN                       ;BEZU ST GERMAIN;CC DE LA REGION DE CHATEAU;0,6;;
02300;02086;BICHANCOURT                           ;;;;;
02290;02087;BIEUXY                                ;;;;;
02860;02088;BIEVRES                               ;BIEVRES;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02200;02089;BILLY SUR AISNE                       ;BILLY SUR AISNE;SITU SOISSONNAIS;0,6;;
02210;02090;BILLY SUR OURCQ                       ;;;;;
02160;02091;BLANZY LES FISMES                     ;;;;;
02300;02093;BLERANCOURT                           ;;;;;
02400;02094;BLESMES                               ;BLESMES;CC DE LA REGION DE CHATEAU;0,6;;
02110;02095;BOHAIN EN VERMANDOIS                  ;;;;;
02270;02096;BOIS LES PARGNY                       ;;;;;
02350;02097;BONCOURT                              ;;;;;
02400;02098;BONNEIL                               ;BONNEIL;CC DE LA REGION DE CHATEAU;0,6;;
02400;02099;BONNESVALYN                           ;;;;;
02420;02100;BONY                                  ;;;;;
02250;02101;BOSMONT SUR SERRE                     ;;;;;
02860;02102;BOUCONVILLE VAUCLAIR                  ;;;;;
02450;02103;BOUE                                  ;;;;;
02160;02104;BOUFFIGNEREUX                         ;;;;;
02400;02105;BOURESCHES                            ;BOURESCHES;CC DE LA REGION DE CHATEAU;0,6;;
02160;02106;BOURG ET COMIN                        ;;;;;
02300;02107;BOURGUIGNON SOUS COUCY                ;;;;;
02000;02108;BOURGUIGNON SOUS MONTBAVIN            ;;;;;
02140;02109;LA BOUTEILLE                          ;;;;;
02220;02110;BRAINE                                ;;;;;
02320;02111;BRANCOURT EN LAONNOIS                 ;;;;;
02110;02112;BRANCOURT LE GRAND                    ;;;;;
02400;02114;BRASLES                               ;BRASLES;CC DE LA REGION DE CHATEAU;0,6;;
02000;02115;BRAYE EN LAONNOIS                     ;;;;;
02140;02116;BRAYE EN THIERACHE                    ;;;;;
02480;02117;BRAY ST CHRISTOPHE                    ;;;;;
02880;02118;BRAYE                                 ;BRAYE;SITU SOISSONNAIS;0,6;;
02210;02119;BRECY                                 ;BRECY;CC DE LA REGION DE CHATEAU;0,6;;
02220;02120;BRENELLE                              ;;;;;
02210;02121;BRENY                                 ;;;;;
02870;02122;BRIE                                  ;;;;;
02240;02123;BRISSAY CHOIGNY                       ;;;;;
02240;02124;BRISSY HAMEGICOURT                    ;;;;;
02810;02125;BRUMETZ                               ;;;;;
02360;02126;BRUNEHAMEL                            ;;;;;
02130;02127;BRUYERES SUR FERE                     ;;;;;
02860;02128;BRUYERES ET MONTBERAULT               ;BRUYERES ET MONTBERAULT;CA DU PAYS DE LAON;0,55;;
02220;02129;BRUYS                                 ;;;;;
02500;02130;BUCILLY                               ;;;;;
02880;02131;BUCY LE LONG                          ;BUCY LE LONG;SITU SOISSONNAIS;0,6;;
02870;02132;BUCY LES CERNY                        ;BUCY LES CERNY;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02350;02133;BUCY LES PIERREPONT                   ;;;;;
02500;02134;BUIRE                                 ;;;;;
02620;02135;BUIRONFOSSE                           ;;;;;
02140;02136;BURELLES                              ;;;;;
02810;02137;BUSSIARES                             ;;;;;
02200;02138;BUZANCY                               ;;;;;
02300;02139;CAILLOUEL CREPIGNY                    ;CAILLOUEL CREPIGNY;COMMUNAUTE DE COMMUNES CHAUNY;0,55;;
02300;02140;CAMELIN                               ;;;;;
02260;02141;LA CAPELLE                            ;;;;;
02680;02142;CASTRES                               ;CASTRES;COMMUNAUTE D'AGGLOMERATION DE SAINT QUENTIN;0,6;;
02420;02143;LE CATELET                            ;;;;;
02490;02144;CAULAINCOURT                          ;;;;;
02300;02145;CAUMONT                               ;CAUMONT;COMMUNAUTE DE COMMUNES CHAUNY;0,55;;
02330;02146;CELLES LES CONDE                      ;;;;;
02540;02147;LA CELLE SOUS MONTMIRAIL              ;;;;;
02370;02148;CELLES SUR AISNE                      ;;;;;
02240;02149;CERIZY                                ;;;;;
02860;02150;CERNY EN LAONNOIS                     ;CERNY EN LAONNOIS;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02870;02151;CERNY LES BUCY                        ;CERNY LES BUCY;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02220;02152;CERSEUIL                              ;;;;;
02320;02153;CESSIERES                             ;CESSIERES;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02200;02154;CHACRISE                              ;;;;;
02000;02155;CHAILLEVOIS                           ;;;;;
02270;02156;CHALANDRY                             ;;;;;
02000;02157;CHAMBRY                               ;CHAMBRY;CA DU PAYS DE LAON;0,55;;
02860;02158;CHAMOUILLE                            ;CHAMOUILLE;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02670;02159;CHAMPS                                ;;;;;
02340;02160;CHAOURSE                              ;;;;;
02330;02161;LA CHAPELLE MONTHODON                 ;;;;;
02570;02162;LA CHAPELLE SUR CHEZY                 ;;;;;
02310;02163;CHARLY SUR MARNE                      ;;;;;
02850;02164;LE CHARMEL                            ;;;;;
02800;02165;CHARMES                               ;;;;;
02400;02166;CHARTEVES                             ;CHARTEVES;CC DE LA REGION DE CHATEAU;0,6;;
02370;02167;CHASSEMY                              ;;;;;
02400;02168;CHATEAU THIERRY                       ;CHATEAU THIERRY;CC DE LA REGION DE CHATEAU;0,6;;
02270;02169;CHATILLON LES SONS                    ;;;;;
02240;02170;CHATILLON SUR OISE                    ;;;;;
02160;02171;CHAUDARDES                            ;;;;;
02200;02172;CHAUDUN                               ;CHAUDUN;SITU SOISSONNAIS;0,6;;
02300;02173;CHAUNY                                ;CHAUNY;COMMUNAUTE DE COMMUNES CHAUNY;0,55;;
02000;02174;CHAVIGNON                             ;;;;;
02880;02175;CHAVIGNY                              ;CHAVIGNY;SITU SOISSONNAIS;0,6;;
02370;02176;CHAVONNE                              ;;;;;
02860;02177;CHERET                                ;CHERET;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02860;02178;CHERMIZY AILLES                       ;;;;;
02220;02179;CHERY CHARTREUVE                      ;;;;;
02000;02180;CHERY LES POUILLY                     ;;;;;
02360;02181;CHERY LES ROZOY                       ;;;;;
02250;02182;CHEVENNES                             ;;;;;
02000;02183;CHEVREGNY                             ;;;;;
02270;02184;CHEVRESIS MONCEAU                     ;;;;;
02810;02185;CHEZY EN ORXOIS                       ;;;;;
02570;02186;CHEZY SUR MARNE                       ;;;;;
02400;02187;CHIERRY                               ;CHIERRY;CC DE LA REGION DE CHATEAU;0,6;;
02120;02188;CHIGNY                                ;;;;;
02350;02189;CHIVRES EN LAONNOIS                   ;;;;;
02880;02190;CHIVRES VAL                           ;CHIVRES VAL;SITU SOISSONNAIS;0,6;;
02000;02191;CHIVY LES ETOUVELLES                  ;CHIVY LES ETOUVELLES;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02210;02192;CHOUY                                 ;;;;;
02130;02193;CIERGES                               ;;;;;
02250;02194;CILLY                                 ;;;;;
02220;02195;CIRY SALSOGNE                         ;CIRY SALSOGNE;SITU SOISSONNAIS;0,6;;
02000;02196;CLACY ET THIERRET                     ;CLACY ET THIERRET;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02260;02197;CLAIRFONTAINE                         ;;;;;
02880;02198;CLAMECY                               ;CLAMECY;SITU SOISSONNAIS;0,6;;
02440;02199;CLASTRES                              ;;;;;
02340;02200;CLERMONT LES FERMES                   ;;;;;
02600;02201;COEUVRES ET VALSERY                   ;;;;;
02210;02203;COINCY                                ;COINCY;CC DE LA REGION DE CHATEAU;0,6;;
02360;02204;COINGT                                ;;;;;
02860;02205;COLLIGIS CRANDELAIN                   ;COLLIGIS CRANDELAIN;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02120;02206;COLONFAY                              ;;;;;
02300;02207;COMMENCHON                            ;COMMENCHON;COMMUNAUTE DE COMMUNES CHAUNY;0,55;;
02160;02208;CONCEVREUX                            ;;;;;
02330;02209;CONDE EN BRIE                         ;;;;;
02370;02210;CONDE SUR AISNE                       ;;;;;
02190;02211;CONDE SUR SUIPPE                      ;;;;;
02700;02212;CONDREN                               ;CONDREN;COMMUNAUTE DE COMMUNES CHAUNY;0,55;;
02330;02213;CONNIGIS                              ;;;;;
02680;02214;CONTESCOURT                           ;CONTESCOURT;COMMUNAUTE D'AGGLOMERATION DE SAINT QUENTIN;0,6;;
02820;02215;CORBENY                               ;;;;;
02600;02216;CORCY                                 ;CORCY;CC DE VILLERS;0,6;;
02380;02217;COUCY LE CHATEAU AUFFRIQUE            ;;;;;
02840;02218;COUCY LES EPPES                       ;;;;;
02380;02219;COUCY LA VILLE                        ;;;;;
02130;02220;COULONGES COHAN                       ;;;;;
02310;02221;COUPRU                                ;;;;;
02800;02222;COURBES                               ;;;;;
02330;02223;COURBOIN                              ;;;;;
02220;02224;COURCELLES SUR VESLE                  ;;;;;
02810;02225;COURCHAMPS                            ;;;;;
02200;02226;COURMELLES                            ;COURMELLES;SITU SOISSONNAIS;0,6;;
02130;02227;COURMONT                              ;;;;;
02850;02228;COURTEMONT VARENNES                   ;;;;;
02820;02229;COURTRIZY ET FUSSIGNY                 ;;;;;
02220;02230;COUVRELLES                            ;;;;;
02270;02231;COUVRON ET AUMENCOURT                 ;;;;;
02600;02232;COYOLLES                              ;COYOLLES;CC DE VILLERS;0,6;;
02130;02233;CRAMAILLE                             ;;;;;
02160;02234;CRAONNE                               ;;;;;
02160;02235;CRAONNELLE                            ;;;;;
02380;02236;CRECY AU MONT                         ;;;;;
02270;02237;CRECY SUR SERRE                       ;;;;;
02870;02238;CREPY                                 ;CREPY;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02650;02239;CREZANCY                              ;;;;;
02110;02240;CROIX FONSOMME                        ;;;;;
02210;02241;LA CROIX SUR OURCQ                    ;;;;;
02310;02242;CROUTTES SUR MARNE                    ;;;;;
02880;02243;CROUY                                 ;CROUY;SITU SOISSONNAIS;0,6;;
02120;02244;CRUPILLY                              ;;;;;
02880;02245;CUFFIES                               ;CUFFIES;SITU SOISSONNAIS;0,6;;
02480;02246;CUGNY                                 ;;;;;
02350;02248;CUIRIEUX                              ;;;;;
02220;02249;CUIRY HOUSSE                          ;;;;;
02160;02250;CUIRY LES CHAUDARDES                  ;;;;;
02360;02251;CUIRY LES IVIERS                      ;;;;;
02160;02252;CUISSY ET GENY                        ;;;;;
02200;02253;CUISY EN ALMONT                       ;CUISY EN ALMONT;SITU SOISSONNAIS;0,6;;
02600;02254;CUTRY                                 ;;;;;
02220;02255;CYS LA COMMUNE                        ;;;;;
02140;02256;DAGNY LAMBERCY                        ;;;;;
02680;02257;DALLON                                ;;;;;
02470;02258;DAMMARD                               ;;;;;
02600;02259;DAMPLEUX                              ;DAMPLEUX;CC DE VILLERS;0,6;;
02800;02260;DANIZY                                ;;;;;
02270;02261;DERCY                                 ;;;;;
02700;02262;DEUILLET                              ;;;;;
02220;02263;DHUIZEL                               ;;;;;
02340;02264;DIZY LE GROS                          ;;;;;
02360;02265;DOHIS                                 ;;;;;
02360;02266;DOLIGNON                              ;;;;;
02600;02267;DOMMIERS                              ;DOMMIERS;SITU SOISSONNAIS;0,6;;
02310;02268;DOMPTIN                               ;;;;;
02450;02269;DORENGT                               ;;;;;
02590;02270;DOUCHY                                ;;;;;
02130;02271;DRAVEGNY                              ;;;;;
02210;02272;DROIZY                                ;;;;;
02480;02273;DURY                                  ;;;;;
02350;02274;EBOULEAU                              ;;;;;
02500;02275;EFFRY                                 ;;;;;
02260;02276;ENGLANCOURT                           ;;;;;
02290;02277;EPAGNY                                ;;;;;
02500;02278;EPARCY                                ;;;;;
02400;02279;EPAUX BEZU                            ;EPAUX BEZU;CC DE LA REGION DE CHATEAU;0,6;;
02400;02280;EPIEDS                                ;EPIEDS;CC DE LA REGION DE CHATEAU;0,6;;
02540;02281;L EPINE AUX BOIS                      ;;;;;
02840;02282;EPPES                                 ;EPPES;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02250;02283;ERLON                                 ;;;;;
02260;02284;ERLOY                                 ;;;;;
02170;02286;ESQUEHERIES                           ;;;;;
02690;02287;ESSIGNY LE GRAND                      ;;;;;
02100;02288;ESSIGNY LE PETIT                      ;;;;;
02570;02289;ESSISES                               ;;;;;
02400;02290;ESSOMES SUR MARNE                     ;ESSOMES SUR MARNE;CC DE LA REGION DE CHATEAU;0,6;;
02420;02291;ESTREES                               ;;;;;
02400;02292;ETAMPES SUR MARNE                     ;ETAMPES SUR MARNE;CC DE LA REGION DE CHATEAU;0,6;;
02110;02293;ETAVES ET BOCQUIAUX                   ;;;;;
02000;02294;ETOUVELLES                            ;ETOUVELLES;COMMUNAUTE D'AGGLOMERATION DU PAYS DE LAON;0,25;;
02580;02295;ETREAUPONT                            ;;;;;
02590;02296;ETREILLERS                            ;;;;;
02400;02297;ETREPILLY                             ;ETREPILLY;CC DE LA REGION DE CHATEAU;0,6;;
02510;02298;ETREUX                                ;;;;;
02190;02299;EVERGNICOURT                          ;;;;;
02320;02301;FAUCOUCOURT                           ;;;;;
02600;02302;FAVEROLLES                            ;FAVEROLLES;CC DE VILLERS;0,6;;
02100;02303;FAYET                                 ;FAYET;COMMUNAUTE D'AGGLOMERATION DE SAINT QUENTIN;0,6;;
